"DateTime","Temperature","Humidity","WindSpeed","GenDiffFlows","DiffFlows","PCZone1","PCZone2","PCZone3"
"33772","8/23/2017 12:30",25.78,49.82,4.902,859,96.4,40984.86127,27199.57761,25604.01254
"33773","8/23/2017 12:40",25.92,49.68,4.902,894,122.7,40754.71698,26982.89335,25573.9185
"33774","8/23/2017 12:50",25.94,48.12,4.904,699.3,118.6,40588.50166,27188.17318,25549.84326
"33775","8/23/2017 13:00",26.07,48.55,4.902,822,85.5,40332.78579,27013.30517,25688.27586
"33776","8/23/2017 13:10",26.72,46.25,4.905,833,59.56,40722.7525,27218.58501,25646.1442
"33777","8/23/2017 13:20",26.83,44.15,4.905,782,62.13,40876.18202,27195.77614,25555.86207
"33778","8/23/2017 13:30",26.92,43.98,4.905,830,62.86,40882.57492,27313.62196,25447.52351
"33779","8/23/2017 13:40",27.21,42.91,4.906,832,64.97,40332.78579,27378.2471,25459.56113
"33780","8/23/2017 13:50",27.11,43.35,4.906,826,66.04,40256.07103,27416.26188,25453.54232
"33781","8/23/2017 14:00",27.15,43.75,4.904,776,62.98,38971.09878,27347.83527,25206.77116
"33782","8/23/2017 14:10",27.11,44.12,4.904,801,61.53,40032.31964,27366.84266,25092.41379
"33783","8/23/2017 14:20",27.31,42.95,4.904,797,57.46,40109.03441,27108.34213,25086.39498
"33784","8/23/2017 14:30",27.45,42.91,4.905,783,56.25,39891.67592,26678.77508,24881.75549
"33785","8/23/2017 14:40",27.83,41.81,4.906,770,55.91,39840.53274,26427.87751,24887.77429
"33786","8/23/2017 14:50",27.96,41.45,4.907,757,53.87,39661.53163,26340.44351,24827.58621
"33787","8/23/2017 15:00",28.08,41.11,4.903,745,53.37,39591.20977,26370.85533,24809.52978
"33788","8/23/2017 15:10",28.16,41.51,4.904,725,54.48,39412.20866,26340.44351,24671.09718
"33789","8/23/2017 15:20",27.98,40.98,4.903,710,55,39118.13541,26074.34002,24514.60815
"33790","8/23/2017 15:30",28.07,41.15,4.903,690.3,57.38,38549.16759,25736.00845,24352.10031
"33791","8/23/2017 15:40",28.1,42.11,4.903,675.6,62.51,38434.09545,25667.58184,24382.19436
"33792","8/23/2017 15:50",27.9,42.28,4.905,646.3,58.61,38875.20533,25485.11088,24382.19436
"33793","8/23/2017 16:00",27.83,42.88,4.907,595.8,59.26,38677.02553,25264.62513,24502.57053
"33794","8/23/2017 16:10",28.09,42.91,4.903,598,58.2,38638.66815,25158.18374,24610.90909
"33795","8/23/2017 16:20",27.88,42.91,4.905,539.2,55.7,38287.05882,25017.52904,24574.79624
"33796","8/23/2017 16:30",27.66,43.68,4.904,531.9,51.97,37980.19978,25063.14678,24622.94671
"33797","8/23/2017 16:40",27.73,43.21,4.903,518.1,50.12,37769.23418,24956.70539,24797.49216
"33798","8/23/2017 16:50",27.88,44.28,4.906,491.6,48.52,37801.19867,24930.09504,24105.32915
"33799","8/23/2017 17:00",27.8,44.98,4.909,463.6,48.89,37360.08879,24747.62408,24063.19749
"33800","8/23/2017 17:10",27.61,46.28,4.908,434.5,48.16,37475.16093,24633.57973,24129.40439
"33801","8/23/2017 17:20",27.53,46.28,4.908,404,46.11,37308.94562,24477.71911,24309.96865
"33802","8/23/2017 17:30",27.31,47.25,4.905,370.7,57.76,37213.05216,24504.32946,24544.70219
"33803","8/23/2017 17:40",27.23,46.75,4.906,279.1,113.5,37366.48169,24329.46146,24779.43574
"33804","8/23/2017 17:50",27.06,47.58,4.905,275.7,237,37475.16093,24276.24076,25140.56426
"33805","8/23/2017 18:00",26.84,49.62,4.908,278.5,298.2,37411.23196,24591.76346,25176.67712
"33806","8/23/2017 18:10",26.56,50.98,4.907,245.5,266.5,37622.19756,24793.24182,25429.46708
"33807","8/23/2017 18:20",26.55,49.92,4.904,218,238.3,37999.37847,25032.73495,26043.38558
"33808","8/23/2017 18:30",26.65,49.68,4.903,187.7,207,38331.8091,25469.90496,27036.48903
"33809","8/23/2017 18:40",26.49,50.95,4.902,158.4,176.2,39322.7081,25789.22914,28065.70533
"33810","8/23/2017 18:50",26.11,53.22,4.905,129.6,145.1,41010.43285,27070.32735,30178.30721
"33811","8/23/2017 19:00",25.74,54.75,4.902,103.1,116,43989.52275,29347.41288,32934.92163
"33812","8/23/2017 19:10",25.45,55.39,4.903,78.4,88.4,47499.22309,31035.26927,34764.6395
"33813","8/23/2017 19:20",25.28,55.75,4.902,56,62.67,49455.4495,32194.72017,35342.44514
"33814","8/23/2017 19:30",25.14,56.29,4.902,38.04,42.21,49813.45172,32517.84583,35589.2163
"33815","8/23/2017 19:40",24.99,57.39,4.9,18.07,17.58,50113.91787,32559.66209,35787.83699
"33816","8/23/2017 19:50",24.68,58.49,4.903,6.963,5.915,49928.52386,32677.50792,35781.81818
"33817","8/23/2017 20:00",24.53,59.32,4.901,2.818,2.308,49998.84573,32449.41922,35805.89342
"33818","8/23/2017 20:10",24.36,59.85,4.901,0.654,0.615,49755.91565,32647.09609,35793.8558
"33819","8/23/2017 20:20",24.2,60.89,4.902,0.164,0.122,49800.66593,32669.90496,35547.08464
"33820","8/23/2017 20:30",24.04,62.12,4.902,0.102,0.122,49468.23529,32236.53643,35204.01254
"33821","8/23/2017 20:40",23.87,62.95,4.904,0.099,0.093,49263.6626,32107.28617,35089.65517
"33822","8/23/2017 20:50",23.79,63.42,4.906,0.095,0.096,48995.16093,32069.27138,34301.19122
"33823","8/23/2017 21:00",23.7,64.15,4.9,0.051,0.144,48381.44284,31749.9472,33777.55486
"33824","8/23/2017 21:10",23.58,64.55,4.902,0.08,0.089,48196.04883,31662.5132,33344.20063
"33825","8/23/2017 21:20",23.47,64.98,4.903,0.062,0.13,48164.08435,31362.19641,32946.95925
"33826","8/23/2017 21:30",23.36,65.35,4.901,0.113,0.067,47671.8313,31008.65892,32387.21003
"33827","8/23/2017 21:40",23.24,66.28,4.904,0.069,0.1,47179.57825,30742.55544,32164.51411
"33828","8/23/2017 21:50",23.1,66.98,4.908,0.077,0.104,46732.07547,30632.31257,31917.74295
"33829","8/23/2017 22:00",22.85,68.28,4.901,0.095,0.115,46003.28524,30274.9736,31755.23511
"33830","8/23/2017 22:10",22.63,69.01,4.904,0.062,0.133,45798.71254,30054.48786,31514.48276
"33831","8/23/2017 22:20",22.52,69.38,4.91,0.088,0.126,44974.02886,29986.06125,31225.57994
"33832","8/23/2017 22:30",22.54,69.75,4.91,0.077,0.115,44277.20311,29681.94298,30894.54545
"33833","8/23/2017 22:40",22.58,70.1,4.912,0.084,0.122,43542.01998,29016.68427,30455.17241
"33834","8/23/2017 22:50",22.5,70.7,4.911,0.106,0.093,42666.19312,28784.79409,29726.89655
"33835","8/23/2017 23:00",22.34,71.2,4.905,0.091,0.096,41592.18646,28400.84477,29377.80564
"33836","8/23/2017 23:10",22.24,71.1,4.91,0.091,0.078,40882.57492,27811.61563,28830.09404
"33837","8/23/2017 23:20",22.14,71.4,4.914,0.055,0.119,40249.67814,26910.66526,28721.75549
"33838","8/23/2017 23:30",21.99,72.1,4.912,0.069,0.137,39712.67481,26344.24498,28511.09718
"33839","8/23/2017 23:40",21.77,72.7,4.91,0.058,0.141,38977.49168,25926.08237,28053.66771
"33840","8/23/2017 23:50",21.72,72.8,4.912,0.062,0.115,38127.2364,25154.38226,27313.35423
"33841","8/24/2017 0:00",21.66,73.4,4.908,0.095,0.104,36867.83574,24527.13833,26398.4953
"33842","8/24/2017 0:10",21.6,73.4,4.91,0.084,0.115,36190.18868,24120.38015,25417.42947
"33843","8/24/2017 0:20",21.45,74.4,4.912,0.08,0.104,35288.79023,23687.01162,24653.04075
"33844","8/24/2017 0:30",21.34,74.7,4.911,0.088,0.119,34208.39068,23078.77508,24147.46082
"33845","8/24/2017 0:40",21.19,75.3,4.913,0.084,0.126,33620.24417,22523.75924,23834.48276
"33846","8/24/2017 0:50",21.15,75.7,4.913,0.08,0.107,32948.99001,22310.87645,23286.77116
"33847","8/24/2017 1:00",21.33,75.2,4.911,0.073,0.122,32156.27081,21945.93453,22540.43887
"33848","8/24/2017 1:10",21.39,74.4,4.911,0.102,0.081,31587.303,21421.33052,22245.51724
"33849","8/24/2017 1:20",21.31,74.5,4.913,0.084,0.107,31331.58713,20881.52059,21589.46708
"33850","8/24/2017 1:30",21.09,75.5,4.914,0.073,0.148,30705.08324,20334.10771,21059.81191
"33851","8/24/2017 1:40",20.85,76.9,4.914,0.091,0.122,30538.86792,19919.74657,20951.47335
"33852","8/24/2017 1:50",20.68,77.9,4.91,0.088,0.133,30059.40067,19585.21647,21077.86834
"33853","8/24/2017 2:00",20.57,78.2,4.908,0.062,0.178,29893.18535,19501.58395,20861.19122
"33854","8/24/2017 2:10",20.6,78.2,4.911,0.077,0.126,29842.04218,19406.54699,20620.43887
"33855","8/24/2017 2:20",20.57,78.2,4.912,0.102,0.119,29362.57492,19273.49525,20283.38558
"33856","8/24/2017 2:30",20.55,78.2,4.908,0.033,0.119,29113.25194,19049.20803,20048.65204
"33857","8/24/2017 2:40",20.6,78.3,4.909,0.062,0.133,28742.46393,18756.49419,19886.1442
"33858","8/24/2017 2:50",20.63,78,4.912,0.106,0.122,28768.03552,18859.13411,19717.61755
"33859","8/24/2017 3:00",20.68,77.7,4.91,0.08,0.126,28429.21199,18710.87645,19464.82759
"33860","8/24/2017 3:10",20.74,77.2,4.912,0.095,0.078,28499.53385,18665.25871,19416.67712
"33861","8/24/2017 3:20",20.74,77.1,4.914,0.08,0.122,28435.60488,18593.03062,19392.60188
"33862","8/24/2017 3:30",20.72,77.3,4.911,0.08,0.119,28736.07103,18528.40549,19344.45141
"33863","8/24/2017 3:40",20.68,77.4,4.913,0.099,0.085,28998.1798,18669.06019,19236.11285
"33864","8/24/2017 3:50",20.59,77.3,4.909,0.102,0.1,28857.53607,18410.55966,19193.98119
"33865","8/24/2017 4:00",20.46,76.9,4.913,0.073,0.152,28895.89345,18513.19958,19506.95925
"33866","8/24/2017 4:10",20.18,77.1,4.911,0.11,0.1,29426.50388,18688.06758,19476.8652
"33867","8/24/2017 4:20",20.09,76.9,4.91,0.088,0.119,29266.68147,18707.07497,19236.11285
"33868","8/24/2017 4:30",19.89,77,4.91,0.091,0.144,29049.32297,18361.14044,18929.15361
"33869","8/24/2017 4:40",19.68,77.1,4.912,0.106,0.126,28563.46282,18026.61035,18646.26959
"33870","8/24/2017 4:50",19.56,76.9,4.909,0.066,0.137,28461.17647,18045.61774,18375.4232
"33871","8/24/2017 5:00",19.52,77,4.911,0.084,0.13,28058.42397,17604.64625,17930.03135
"33872","8/24/2017 5:10",19.62,77,4.91,0.102,0.059,27131.45394,17038.22598,17460.56426
"33873","8/24/2017 5:20",19.63,76.3,4.909,0.084,0.119,26063.84018,16517.42344,16900.81505
"33874","8/24/2017 5:30",19.68,76.1,4.915,0.08,0.137,25092.11987,16251.31996,15937.80564
"33875","8/24/2017 5:40",19.77,75.8,4.911,0.062,0.122,24497.58047,15540.44351,15113.22884
"33876","8/24/2017 5:50",19.78,75.9,4.91,0.08,0.107,24024.5061,15031.04541,14607.6489
"33877","8/24/2017 6:00",19.83,76.3,4.914,0.106,0.096,24267.43618,15031.04541,13590.47022
"33878","8/24/2017 6:10",19.95,76.2,4.909,0.077,0.137,24209.90011,15118.47941,13373.7931
"33879","8/24/2017 6:20",19.56,76.8,4.909,0.175,0.137,24606.25971,15274.34002,13482.13166
"33880","8/24/2017 6:30",19.12,78.3,4.908,0.94,0.796,24861.97558,15540.44351,13704.82759
"33881","8/24/2017 6:40",19.04,79.2,4.91,3.575,2.782,25367.01443,15673.49525,14228.46395
"33882","8/24/2017 6:50",18.97,79.3,4.911,8.7,6.846,25756.98113,16065.04752,14372.91536
"33883","8/24/2017 7:00",19.08,79.4,4.915,29.21,17.49,26926.88124,16217.10665,14854.42006
"33884","8/24/2017 7:10",18.94,79.1,4.913,54.62,17.57,27483.06326,16703.69588,15089.15361
"33885","8/24/2017 7:20",19.02,78.9,4.911,81.1,20.11,27553.38513,16867.15945,15209.52978
"33886","8/24/2017 7:30",18.98,78.4,4.913,109.8,23.19,27917.78024,17502.00634,15775.29781
"33887","8/24/2017 7:40",18.91,78.2,4.908,139.4,26.02,28569.85572,18235.69166,16310.97179
"33888","8/24/2017 7:50",18.89,78.2,4.91,170.4,28.77,29368.96781,18828.72228,16702.19436
"33889","8/24/2017 8:00",19.05,78.2,4.911,203.7,30.29,30289.54495,19246.8849,17141.5674
"33890","8/24/2017 8:10",19.27,77.4,4.913,237.9,31.63,30922.44173,19805.70222,17659.18495
"33891","8/24/2017 8:20",19.51,76.4,4.912,271.3,32.91,31242.08657,20474.76241,18224.95298
"33892","8/24/2017 8:30",19.87,75.6,4.913,306.5,33.91,31990.05549,20680.04224,18459.68652
"33893","8/24/2017 8:40",20.32,74.3,4.914,340.2,34.18,32571.8091,21466.94826,18748.58934
"33894","8/24/2017 8:50",20.81,73.1,4.914,374.3,33.91,32840.31077,21721.64731,18947.21003
"33895","8/24/2017 9:00",21.11,71.3,4.913,406.5,33.98,33370.9212,22124.60401,19284.26332
"33896","8/24/2017 9:10",21.42,69.49,4.913,435,34.77,34195.60488,22493.34741,19621.31661
"33897","8/24/2017 9:20",21.95,67.89,4.909,469.4,35.23,34553.6071,23017.95143,20096.80251
"33898","8/24/2017 9:30",22.31,65.12,4.91,499.5,35.65,35634.00666,23436.11404,20740.81505
"33899","8/24/2017 9:40",22.84,63.32,4.913,529.2,35.76,36190.18868,23865.6811,20981.5674
"33900","8/24/2017 9:50",23.42,60.52,4.912,554,36.58,36548.1909,23694.61457,21222.31975
"33901","8/24/2017 10:00",23.73,58.35,4.91,582.8,36.86,36682.44173,24333.26294,21529.279
"33902","8/24/2017 10:10",24.05,56.62,4.913,608.5,37.54,37149.1232,24576.55755,21830.21944
"33903","8/24/2017 10:20",24.58,54.65,4.909,633.5,37.99,37622.19756,24747.62408,21944.5768
"33904","8/24/2017 10:30",25.1,49.65,4.908,658.9,38.51,38274.27303,24907.28617,22209.40439
"33905","8/24/2017 10:40",25.61,44.85,4.906,681.2,38.8,38683.41842,25234.21331,22347.83699
"33906","8/24/2017 10:50",26.03,44.58,4.908,702,39.36,39329.101,25644.77297,22636.73981
"33907","8/24/2017 11:00",26.41,43.18,4.909,722,39.75,39329.101,25732.20697,22841.37931
"33908","8/24/2017 11:10",27.21,39.78,4.906,741,39.51,39297.13651,25956.49419,22931.66144
"33909","8/24/2017 11:20",27.62,34.94,4.907,761,39.03,39482.53052,25990.7075,22787.21003
"33910","8/24/2017 11:30",27.77,34.18,4.903,775,39.56,39559.24528,25983.10454,22751.09718
"33911","8/24/2017 11:40",28.09,34.74,4.905,787,40.06,39968.39068,26119.95776,22913.60502
"33912","8/24/2017 11:50",28.33,34.51,4.907,799,40.62,40166.57048,26484.89968,23064.07524
"33913","8/24/2017 12:00",28.45,34.58,4.905,810,41.43,40192.14206,26477.29673,23328.90282
"33914","8/24/2017 12:10",29,33.44,4.905,816,42.55,40569.32297,26424.07603,23503.44828
"33915","8/24/2017 12:20",29.13,37.85,4.908,823,44.04,41036.00444,26560.92925,23413.16614
"33916","8/24/2017 12:30",28.87,40.51,4.905,826,45.78,41176.64817,26994.29778,23684.01254
"33917","8/24/2017 12:40",28.47,40.31,4.907,833,46.07,41138.29079,26823.23126,23828.46395
"33918","8/24/2017 12:50",28.45,39.58,4.906,838,46.46,40914.5394,26804.22386,23906.70846
"33919","8/24/2017 13:00",28.31,39.55,4.903,838,46.33,40793.07436,26458.28933,24009.02821
"33920","8/24/2017 13:10",28.31,39.78,4.903,838,45.83,41151.07658,26625.55438,23966.89655
"33921","8/24/2017 13:20",28.36,39.85,4.905,838,45.49,40633.25194,26503.90707,23377.05329
"33922","8/24/2017 13:30",28.39,40.31,4.907,834,44.87,40844.21754,26758.60612,23906.70846
"33923","8/24/2017 13:40",27.68,43.78,4.906,831,44.54,40952.89678,26800.42239,23088.15047
"33924","8/24/2017 13:50",27.35,45.85,4.91,826,44.07,40895.36071,26667.37064,24063.19749
"33925","8/24/2017 14:00",27.2,47.92,4.905,818,43.64,40831.43174,26522.91447,24081.25392
"33926","8/24/2017 14:10",27.01,49.35,4.904,809,43.6,40479.82242,26446.8849,23798.36991
"33927","8/24/2017 14:20",26.83,50.35,4.903,798,43.65,40249.67814,26100.95037,23238.62069
"33928","8/24/2017 14:30",26.85,51.65,4.907,786,43.84,40230.49945,26097.14889,23491.41066
"33929","8/24/2017 14:40",26.96,50.48,4.903,772,43.55,39949.21199,25956.49419,23395.10972
"33930","8/24/2017 14:50",27.11,51.28,4.906,757,43.5,39699.88901,25523.12566,23274.73354
"33931","8/24/2017 15:00",27.08,52.28,4.908,743,43.14,39597.60266,25595.35375,23088.15047
"33932","8/24/2017 15:10",26.88,53.25,4.906,728,42.96,39284.35072,25405.27983,23124.26332
"33933","8/24/2017 15:20",27.04,53.18,4.904,708,42.97,39271.56493,25568.7434,23058.05643
"33934","8/24/2017 15:30",26.65,55.49,4.907,689.2,42.89,39124.5283,25530.72862,22889.52978
"33935","8/24/2017 15:40",26.62,55.12,4.905,667.7,42.86,38907.16981,25390.07392,22793.22884
"33936","8/24/2017 15:50",26.81,54.75,4.905,646.1,42.79,38804.88346,25344.45618,23003.88715
"33937","8/24/2017 16:00",26.81,53.15,4.907,623.8,42.58,38638.66815,25021.33052,23027.96238
"33938","8/24/2017 16:10",26.86,52.98,4.905,600.1,41.81,38108.05771,25101.16156,23058.05643
"33939","8/24/2017 16:20",26.72,52.92,4.908,574.6,41.28,37583.84018,24781.83738,22985.83072
"33940","8/24/2017 16:30",26.89,51.98,4.906,549.8,40.71,37762.84129,24861.66843,22793.22884
"33941","8/24/2017 16:40",26.78,52.95,4.904,521.1,40.54,37813.98446,24728.61668,22913.60502
"33942","8/24/2017 16:50",26.55,53.45,4.905,494.2,39.96,37737.2697,24663.99155,22901.5674
"33943","8/24/2017 17:00",26.64,53.55,4.907,465.4,39.63,37782.01998,24568.95459,22877.49216
"33944","8/24/2017 17:10",26.69,52.78,4.905,434.9,39.12,37775.62708,24496.7265,23214.54545
"33945","8/24/2017 17:20",26.64,52.32,4.903,404.7,39.13,37507.12542,24416.89546,23274.73354
"33946","8/24/2017 17:30",26.61,51.75,4.904,373.3,49.38,37571.05438,24466.31468,23304.82759
"33947","8/24/2017 17:40",26.47,51.85,4.905,297.2,107.3,37551.87569,24397.88807,23371.03448
"33948","8/24/2017 17:50",26.54,51.25,4.903,251.6,215.6,37462.37514,24021.54171,23599.74922
"33949","8/24/2017 18:00",26.56,50.58,4.904,278.9,301.7,37257.80244,24135.58606,24177.55486
"33950","8/24/2017 18:10",26.61,50.52,4.902,247.9,272.7,37539.0899,24230.62302,24448.40125
"33951","8/24/2017 18:20",26.46,50.52,4.904,216.6,239.9,38178.37958,25006.1246,24833.60502
"33952","8/24/2017 18:30",26.44,51.68,4.906,185.8,207,39130.9212,24994.72017,25471.59875
"33953","8/24/2017 18:40",26.36,52.61,4.905,155.3,174.3,39738.24639,25496.51531,26368.40125
"33954","8/24/2017 18:50",26.15,54.55,4.906,126.9,142.9,41515.4717,26925.87117,28769.90596
"33955","8/24/2017 19:00",25.92,54.68,4.908,101.4,114.6,44462.59711,28800,31424.20063
"33956","8/24/2017 19:10",25.74,55.08,4.905,77.2,87.4,47933.94007,30476.45195,32983.0721
"33957","8/24/2017 19:20",25.66,55.08,4.906,55.39,62.52,49039.91121,31240.5491,33530.7837
"33958","8/24/2017 19:30",25.65,54.08,4.903,36.03,40.16,49704.77248,31803.1679,33627.08464
"33959","8/24/2017 19:40",25.65,53.85,4.904,16.38,14.94,49762.30855,31643.50581,33952.10031
"33960","8/24/2017 19:50",25.53,53.65,4.905,6.791,5.763,49807.05882,31544.66737,33867.83699
"33961","8/24/2017 20:00",25.48,53.55,4.903,2.61,2.152,49461.8424,31259.55649,33554.85893
"33962","8/24/2017 20:10",25.45,53.35,4.904,0.603,0.482,49519.37847,31715.7339,33392.3511
"33963","8/24/2017 20:20",25.39,53.32,4.908,0.095,0.133,49474.62819,31392.60824,33368.27586
"33964","8/24/2017 20:30",25.25,53.52,4.906,0.091,0.133,49327.59156,31278.56389,33223.82445
"33965","8/24/2017 20:40",25.23,53.58,4.907,0.102,0.078,49052.697,31331.78458,33085.39185
"33966","8/24/2017 20:50",25.26,54.08,4.909,0.091,0.07,48835.33851,30887.01162,32736.30094
"33967","8/24/2017 21:00",25.09,54.34,4.903,0.121,0.096,48119.33407,30620.90813,32435.3605
"33968","8/24/2017 21:10",24.99,54.61,4.906,0.084,0.111,48240.79911,30274.9736,32194.60815
"33969","8/24/2017 21:20",24.9,54.81,4.906,0.084,0.078,48202.44173,30499.26082,32170.53292
"33970","8/24/2017 21:30",24.66,55.55,4.905,0.08,0.081,47831.65372,30263.56917,31869.59248
"33971","8/24/2017 21:40",24.56,55.35,4.906,0.091,0.096,47217.93563,29678.1415,31448.27586
"33972","8/24/2017 21:50",24.1,58.48,4.906,0.055,0.093,46744.86127,29472.86167,31339.9373
"33973","8/24/2017 22:00",23.6,59.88,4.902,0.106,0.074,46386.85905,29362.6188,30948.71473
"33974","8/24/2017 22:10",23.2,60.98,4.904,0.077,0.074,45613.31853,29043.29461,30310.721
"33975","8/24/2017 22:20",22.81,61.92,4.906,0.084,0.078,44897.3141,28495.88173,30003.76176
"33976","8/24/2017 22:30",22.69,62.42,4.906,0.091,0.1,44251.63152,28309.60929,29732.91536
"33977","8/24/2017 22:40",22.43,63.22,4.907,0.084,0.081,43548.41287,27724.18163,29534.29467
"33978","8/24/2017 22:50",22.55,63.55,4.908,0.088,0.063,42544.72808,27252.79831,28908.33856
"33979","8/24/2017 23:00",22.38,63.09,4.902,0.084,0.107,41675.29412,26617.95143,28300.43887
"33980","8/24/2017 23:10",22.13,63.58,4.903,0.102,0.107,40959.28968,26241.60507,27987.46082
"33981","8/24/2017 23:20",22.51,63.78,4.904,0.062,0.115,39245.99334,25629.56705,27614.29467
"33982","8/24/2017 23:30",22.93,63.31,4.905,0.069,0.089,38606.70366,25101.16156,26934.16928
"33983","8/24/2017 23:40",22.75,64.01,4.906,0.113,0.081,37641.37625,24667.79303,26687.39812
"33984","8/24/2017 23:50",22.98,64.35,4.907,0.095,0.081,36759.15649,24078.56389,26175.79937
"33985","8/25/2017 0:00",23.44,63.68,4.904,0.08,0.081,35819.40067,23759.2397,25802.63323
"33986","8/25/2017 0:10",23.55,65.91,4.907,0.084,0.089,35423.04107,23420.90813,25152.60188
"33987","8/25/2017 0:20",23.49,70.2,4.908,0.062,0.115,34591.96448,23055.96621,24797.49216
"33988","8/25/2017 0:30",23.29,75.6,4.913,0.095,0.119,34336.24861,22474.34002,24382.19436
"33989","8/25/2017 0:40",23.1,78,4.916,0.062,0.137,33907.92453,21980.14784,23744.20063
"33990","8/25/2017 0:50",23.04,79.5,4.913,0.08,0.152,33076.84795,21508.76452,23178.4326
"33991","8/25/2017 1:00",22.94,80.2,4.908,0.069,0.104,32463.12986,20949.9472,22666.83386
"33992","8/25/2017 1:10",22.81,80.5,4.911,0.077,0.115,31683.19645,20524.18163,22438.11912
"33993","8/25/2017 1:20",22.57,80.5,4.914,0.08,0.1,31222.90788,20163.04118,21950.59561
"33994","8/25/2017 1:30",21.53,81,4.91,0.066,0.215,30737.04772,19942.55544,21113.98119
"33995","8/25/2017 1:40",21.06,81.7,4.911,0.091,0.111,27355.20533,19543.40021,20831.09718
"33996","8/25/2017 1:50",21.03,82,4.914,0.095,0.115,27208.1687,19368.53221,20650.53292
"33997","8/25/2017 2:00",21.09,81.8,4.909,0.066,0.111,27534.20644,19322.91447,20126.89655
"33998","8/25/2017 2:10",21.01,81.7,4.91,0.099,0.163,27029.16759,18923.75924,19801.88088
"33999","8/25/2017 2:20",21.02,82.2,4.909,0.08,0.126,26805.4162,19106.2302,19669.46708
"34000","8/25/2017 2:30",21.05,81.2,4.911,0.084,0.119,26472.98557,18429.56705,19458.80878
"34001","8/25/2017 2:40",21,81.3,4.91,0.091,0.111,26006.30411,18463.78036,19206.01881
"34002","8/25/2017 2:50",20.66,80.5,4.912,0.051,0.17,26063.84018,18402.95671,19109.71787
"34003","8/25/2017 3:00",20.7,80.7,4.911,0.077,0.111,26351.52053,18114.04435,19055.54859
"34004","8/25/2017 3:10",20.76,80.9,4.912,0.073,0.104,26485.77137,18152.05913,18417.55486
"34005","8/25/2017 3:20",20.38,78.9,4.91,0.08,0.111,28269.38957,17920.16895,18273.10345
"34006","8/25/2017 3:30",20.04,78.5,4.909,0.084,0.089,28282.17536,17977.19113,18188.84013
"34007","8/25/2017 3:40",19.98,79,4.91,0.095,0.141,28339.71143,17908.76452,18014.29467
"34008","8/25/2017 3:50",20.08,79.3,4.908,0.073,0.104,28314.13984,18011.40444,18002.25705
"34009","8/25/2017 4:00",19.86,79.2,4.911,0.077,0.126,28486.74806,18011.40444,18170.7837
"34010","8/25/2017 4:10",19.73,79.2,4.908,0.055,0.126,28895.89345,18467.58184,18297.17868
"34011","8/25/2017 4:20",19.5,79.3,4.911,0.08,0.107,28985.39401,18296.51531,18002.25705
"34012","8/25/2017 4:30",19.5,80,4.911,0.091,0.115,28934.25083,18019.00739,17761.5047
"34013","8/25/2017 4:40",19.58,80.6,4.912,0.106,0.122,28403.6404,17870.74974,17484.6395
"34014","8/25/2017 4:50",19.58,80.7,4.909,0.088,0.096,28301.35405,17631.2566,16942.94671
"34015","8/25/2017 5:00",19.59,80.9,4.912,0.069,0.119,27994.49501,17395.56494,16708.21317
"34016","8/25/2017 5:10",19.44,80.4,4.911,0.066,0.17,26997.20311,16570.64414,16449.40439
"34017","8/25/2017 5:20",19.38,80.7,4.91,0.088,0.096,25737.80244,15867.37064,15793.35423
"34018","8/25/2017 5:30",19.41,81.9,4.91,0.066,0.156,25053.76249,15422.59768,14926.64577
"34019","8/25/2017 5:40",19.3,80.6,4.911,0.066,0.159,24740.51054,14875.18479,14126.1442
"34020","8/25/2017 5:50",19.28,81.1,4.91,0.084,0.111,24293.00777,14320.16895,13807.14734
"34021","8/25/2017 6:00",19.49,80.8,4.916,0.077,0.13,24094.82797,14506.44139,13638.62069
"34022","8/25/2017 6:10",19.35,81.3,4.911,0.066,0.1,24190.72142,14597.67687,13548.33856
"34023","8/25/2017 6:20",19.42,80.8,4.91,0.168,0.085,24599.86681,14563.46357,13590.47022
"34024","8/25/2017 6:30",19.04,80.5,4.91,0.669,0.548,25130.47725,14856.1774,13831.22257
"34025","8/25/2017 6:40",19.23,80.2,4.911,2.581,2.03,25418.1576,14977.82471,13716.8652
"34026","8/25/2017 6:50",19.43,80.3,4.912,6.572,5.189,25533.22974,15118.47941,13867.33542
"34027","8/25/2017 7:00",19.37,78.8,4.915,14.35,10.62,26019.0899,15631.67899,13933.54232
"34028","8/25/2017 7:10",19.36,78.6,4.912,32.6,18.51,26690.34406,16011.82682,14252.53918
"34029","8/25/2017 7:20",19.15,76.5,4.916,58.58,26.58,27329.63374,16468.00422,14505.32915
"34030","8/25/2017 7:30",19.49,75.3,4.911,85.1,32.64,27636.49279,16897.57128,14788.21317
"34031","8/25/2017 7:40",19.81,72.8,4.91,116.9,36.93,28154.31743,17125.65998,15095.17241
"34032","8/25/2017 7:50",20.18,70.1,4.913,145.7,40.61,28627.39179,17692.08025,15420.18809
"34033","8/25/2017 8:00",20.71,70.3,4.914,177.9,43.13,29464.86127,18269.90496,15709.09091
"34034","8/25/2017 8:10",21.61,71.1,4.912,211.6,45.51,30302.33074,18726.08237,16208.65204
"34035","8/25/2017 8:20",22.67,73.4,4.91,246.3,48.07,30916.04883,19391.34108,16870.721
"34036","8/25/2017 8:30",23.24,74.6,4.912,278.1,49.25,31414.69478,19896.9377,17292.03762
